Files stored on S3: 24114
Total size stored:  81.8858743049204 GB
Content stored:
2016-08-05 05:17:08    3168308 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-01 megan tooth, hike/IMG_0927.JPG
2016-08-05 05:19:47    2972819 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-01 megan tooth, hike/IMG_0928.JPG
2019-08-31 12:33:54       1306 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-01 megan tooth, hike/Picasa.ini
2016-08-05 05:19:35      82432 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-01 megan tooth, hike/Thumbs.db
2016-08-05 05:19:47     127536 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-01 megan tooth, hike/ZbThumbnail.info
2016-08-05 05:20:03   11620790 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/Buck 944.TIF
2016-08-05 05:23:28   10216486 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/Buck and Melissa 1004.TIF
2016-08-05 05:25:54   11620078 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/Buck and Melissa 952.TIF
2016-08-05 05:27:28   11620020 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/Buck and Melissa 960.TIF
2019-08-31 12:33:55       1345 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/Picasa.ini
2016-08-05 05:35:41       8192 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/Thumbs.db
2016-08-05 05:35:42     195101 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/ZbThumbnail.info
2016-08-05 05:36:04   11619552 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck 0967.TIF
2016-08-05 05:41:36   11619858 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck 0969.TIF
2016-08-05 05:49:46   11619154 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck 0992.TIF
2016-08-05 05:53:47   11618658 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck and melissa 0983.TIF
2016-08-19 21:28:05   11619204 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck and melissa kiss 0957.TIF
2016-08-05 05:59:23   11619710 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck and melissa_0954.TIF
2016-08-05 06:02:20   11619776 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck and melissa_0961.TIF
2016-08-19 21:33:08   11619622 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck and melissa_0964.TIF
2016-08-05 06:09:21   11618968 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck close face 0997.TIF
2016-08-05 06:12:02   11618426 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck, head, low 988.TIF
2016-08-05 06:13:43   11620544 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck_0947.TIF
2016-08-05 06:21:09   11620508 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/final/buck_0951.TIF
2016-08-05 06:24:42    3284498 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0944.JPG
2016-08-05 06:42:23    3332116 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0947.JPG
2016-08-05 06:36:18    3280674 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0951.JPG
2016-08-05 06:38:56    3502964 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0952.JPG
2016-08-05 06:29:59    2168382 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0954.JPG
2016-08-05 06:37:02    3223960 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0957.JPG
2016-08-05 06:36:50    3123465 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0960.JPG
2016-08-05 06:34:33    2788951 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0961.JPG
2016-08-05 06:38:51    3221649 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0964.JPG
2016-08-05 06:45:20    1942391 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0967.JPG
2016-08-05 06:47:25    2405688 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0969.JPG
2016-08-05 06:45:48    2584677 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0983.JPG
2016-08-05 06:43:07    2491051 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0988.JPG
2016-08-05 06:57:39    3031512 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0992.JPG
2016-08-05 06:44:20    3086809 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_0997.JPG
2016-08-05 06:45:38    3194739 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/IMG_1004.JPG
2019-08-31 12:33:55       1214 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/Picasa.ini
2016-08-05 06:48:07       8192 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/Thumbs.db
2016-08-05 06:48:10     106387 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/first picks/ZbThumbnail.info
2016-08-05 06:48:23    3051397 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0937.JPG
2016-08-05 06:52:29    3459558 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0938.JPG
2016-08-05 06:49:43    3561331 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0939.JPG
2016-08-05 06:49:51    3407040 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0940.JPG
2016-08-05 06:54:30    3385326 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0941.JPG
2016-08-05 06:54:05    3556706 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0942.JPG
2016-08-05 07:00:43    3385938 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0943.JPG
2016-08-05 07:06:26    3369186 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0945.JPG
2016-08-05 06:55:21    3230363 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0946.JPG
2016-08-05 06:55:23    3129498 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0948.JPG
2016-08-05 06:56:04    3427971 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0955.JPG
2016-08-05 06:57:36    3417024 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0956.JPG
2016-08-19 21:41:52    3113946 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0958.JPG
2016-08-05 07:14:04    3470193 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0959.JPG
2016-08-05 07:15:46    3416445 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0962.JPG
2016-08-05 07:20:26    3155777 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0963.JPG
2016-08-05 07:02:46    3125013 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0965.JPG
2016-08-05 07:02:57    3061930 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0966.JPG
2016-08-05 07:04:52    2344044 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0968.JPG
2016-08-05 07:05:24    2620143 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0970.JPG
2016-08-05 07:13:11    2130328 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0971.JPG
2016-08-05 07:12:35    2140909 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0972.JPG
2016-08-05 07:10:20    1613738 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0973.JPG
2016-08-05 07:10:31    2607819 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0974.JPG
2016-08-05 07:16:29    3506193 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0975.JPG
2016-08-05 07:15:47    3167050 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0976.JPG
2016-08-05 07:15:28    3009032 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0977.JPG
2016-08-05 07:15:11    3123469 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0978.JPG
2016-08-05 07:22:30    2944772 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0979.JPG
2016-08-05 07:20:49    2832143 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0980.JPG
2016-08-05 07:22:56    2468691 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0981.JPG
2016-08-05 07:26:58    2650850 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0982.JPG
2016-08-05 07:21:47    2601779 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0984.JPG
2016-08-05 07:24:35    3637974 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0985.JPG
2016-08-05 07:22:38    2260298 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0986.JPG
2016-08-05 07:22:56    2493155 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0987.JPG
2016-08-05 07:26:28    2243911 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0989.JPG
2016-08-05 07:26:57    2906354 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0990.JPG
2016-08-19 21:44:11    3576033 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0991.JPG
2016-08-05 07:27:28    2877364 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0993.JPG
2016-08-05 07:27:30    3180461 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0994.JPG
2016-08-05 07:28:25    2405491 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0995.JPG
2016-08-05 07:28:32    2144152 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0996.JPG
2016-08-19 21:46:12    3409590 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0998.JPG
2016-08-19 21:46:25    3877517 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_0999.JPG
2016-08-19 21:51:03    2863574 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1000.JPG
2016-08-19 21:59:48    3623527 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1001.JPG
2016-08-19 21:52:25    2327775 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1002.JPG
2016-08-05 07:33:05    2290209 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1003.JPG
2016-08-19 21:57:15    3473214 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1005.JPG
2016-08-19 21:56:52    2973869 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1006.JPG
2016-08-19 21:54:56    2531055 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1007.JPG
2016-08-19 21:52:35    2899261 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/IMG_1008.JPG
2019-08-31 12:33:55       3915 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/Picasa.ini
2016-08-19 21:55:43       8192 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-13 buck/out-takes/Thumbs.db
2016-08-19 22:04:53    2805527 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1009.JPG
2016-08-19 22:01:01    2734304 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1010.JPG
2016-08-19 21:56:20    2683541 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1011.JPG
2016-08-19 21:56:21    2802323 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1012.JPG
2016-08-19 21:58:18    2478324 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1013.JPG
2016-08-19 22:00:04    3214455 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1014.JPG
2016-08-19 22:00:59    2315740 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1015.JPG
2016-08-19 22:05:59    3253889 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1016.JPG
2016-08-19 22:03:04    3522571 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1017.JPG
2016-08-19 22:02:35    2483238 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1018.JPG
2016-08-19 22:03:38    2423618 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1019.JPG
2016-08-19 22:11:30    2283473 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1020.JPG
2016-08-19 22:12:21    2002351 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1021.JPG
2016-08-19 22:06:21    2068067 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1022.JPG
2016-08-19 22:07:11    1067055 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1023.JPG
2016-08-19 22:08:01    1143819 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1024.JPG
2016-08-19 22:08:24    1010618 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1025.JPG
2016-08-19 22:09:17     991716 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/IMG_1026.JPG
2019-08-31 12:33:56       1372 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/Picasa.ini
2016-08-19 22:09:40      76288 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/Thumbs.db
2016-08-19 22:09:53     109967 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-20 Mom's Bday/ZbThumbnail.info
2016-08-19 22:09:53    2619028 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1028.JPG
2016-08-19 22:15:55    2558371 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1029.JPG
2016-08-19 22:10:09    2589173 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1031.JPG
2016-08-19 22:10:40    2093623 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1033.JPG
2016-08-19 22:12:37    2046612 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1034.JPG
2016-08-19 22:11:16    1955083 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1036.JPG
2016-08-19 22:11:32    1924452 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1038.JPG
2016-08-19 22:20:02    1994130 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1039.JPG
2016-08-19 22:22:27    1947656 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1040.JPG
2016-08-19 22:14:43    2037478 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1041.JPG
2016-08-19 22:15:01    2018348 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1043.JPG
2016-08-19 22:17:47    2002447 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1045.JPG
2016-08-19 22:15:19    1985439 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1046.JPG
2016-08-19 22:17:53    1985691 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1047.JPG
2016-08-19 22:19:09    2030065 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1048.JPG
2016-08-19 22:20:10    2961500 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1049.JPG
2016-08-19 22:17:57    2965446 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1050.JPG
2016-08-19 22:18:02    1387617 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1051.JPG
2016-08-19 22:19:21    1393054 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1052.JPG
2016-08-19 22:20:28    1414495 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/IMG_1053.JPG
2016-09-16 14:15:58   46543626 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/4UP.PSD
2016-08-19 22:24:14    1856959 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/IMG_1035.JPG
2016-08-19 22:25:07    1939243 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/IMG_1037.JPG
2016-08-19 22:26:06    1934416 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/IMG_1042.JPG
2016-08-19 22:27:57    2007874 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/IMG_1044.JPG
2019-08-31 12:33:56        392 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/Picasa.ini
2016-08-19 22:28:35       8192 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/Thumbs.db
2016-08-19 22:28:40      31450 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/PICKS/ZbThumbnail.info
2019-08-31 12:33:56       1528 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/Picasa.ini
2016-08-19 22:28:45      96256 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/Thumbs.db
2016-08-19 22:28:58     140923 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-10-27 Giant City Fall Hike/ZbThumbnail.info
2016-08-19 22:29:24    2621490 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/IMG_1078.JPG
2016-08-19 22:30:49    2034730 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/IMG_1079.JPG
2016-08-19 22:31:27    1608694 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/IMG_1080.JPG
2016-08-19 22:32:10    1741273 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/IMG_1081.JPG
2016-08-19 22:34:05    1641481 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/IMG_1082.JPG
2016-08-19 22:34:41    2169708 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/IMG_1083.JPG
2019-08-31 12:33:56        499 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/Picasa.ini
2016-08-19 22:34:50      33792 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/Thumbs.db
2016-08-19 22:34:52      42456 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-11-30 santa's house/ZbThumbnail.info
2016-08-19 22:34:56    2564033 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/IMG_1102.JPG
2016-08-19 22:37:47    2476687 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/IMG_1105.JPG
2016-08-19 22:37:28    1705024 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/IMG_1106.JPG
2016-08-19 22:44:29    1780175 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/IMG_1107.JPG
2016-08-19 22:40:25    1399818 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/IMG_1108.JPG
2016-08-19 22:40:31    1475840 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/IMG_1109.JPG
2019-08-31 12:33:56        571 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/Picasa.ini
2016-08-19 22:43:10      38400 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/Thumbs.db
2016-08-19 22:43:05      57457 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/ZbThumbnail.info
2016-08-19 22:43:11    2329467 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/2002-12 xmas/last_breakfast_1106.JPG
2019-08-31 12:33:56        432 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/Picasa.ini
2016-08-19 22:43:20       6656 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/Thumbs.db
2016-08-19 22:43:22      26838 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/ZbThumbnail.info
2016-08-19 22:44:47    4906193 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/helen_final.JPG
2016-08-19 22:43:26     230386 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/helen_final_sm.JPG
2016-08-19 22:44:28    1171387 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/helen_online_print.JPG
2016-09-16 14:17:28   50860957 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/martha working.psd
2016-08-19 22:53:46   14937964 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/helen mumby/martha_final.psd
2019-08-31 12:33:56        602 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/Picasa.ini
2016-08-19 23:03:01       7680 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/Thumbs.db
2016-08-19 23:03:37      59413 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/ZbThumbnail.info
2016-08-19 23:16:24    1936150 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/left front.JPG
2016-08-19 23:11:56     459107 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/left rear.JPG
2016-08-19 23:13:12     719910 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/left side.JPG
2016-08-19 23:13:11     645836 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/rear bumper center.JPG
2016-08-19 23:14:27     526624 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/rear bumper from left.JPG
2016-08-19 23:18:57    2068684 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/rear bumper from right.JPG
2016-08-19 23:14:54     386045 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Martha Yarber/van dent/rear left tail light scrape.JPG
2016-08-19 23:15:05   11620092 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Oakdale House/IMG_0847.TIF
2019-08-31 12:33:57        207 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Oakdale House/Picasa.ini
2016-08-19 23:15:49      34816 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Oakdale House/Thumbs.db
2016-08-19 23:15:51      31637 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Oakdale House/ZbThumbnail.info
2016-08-19 23:15:52      98550 targeted-backup/rich/D/My Pictures/Rich's Photos/2002/Oakdale House/house_in_oakdale_IL.JPG
2016-08-19 23:16:00    2131826 targeted-backup/rich/D/My Pictures/Rich's Photos/2003/2003 Unsorted/IMG_1127.JPG
2016-08-19 23:20:14    1943390 targeted-backup/rich/D/My Pictures/Rich's Photos/2003/2003 Unsorted/IMG_1128.JPG
2016-08-19 23:20:18    1667501 targeted-backup/rich/D/My Pictures/Rich's Photos/2003/2003 Unsorted/IMG_1129.JPG
2016-08-19 23:23:03    1695465 targeted-backup/rich/D/My Pictures/Rich's Photos/2003/2003 Unsorted/IMG_1130.JPG
2016-08-19 23:22:47    1457462 targeted-backup/rich/D/My Pictures/Rich's Photos/2003/2003 Unsorted/IMG_1131.JPG
